Année;Numéro;Type de feu;Département;Code INSEE;Commune;Lieu-dit;Code du carreau DFCI;Alerte;Origine de l'alerte;Surface parcourue (m2)
2021;4868;0;2B;2B150;Lumio;;NC24H74;2021-08-02 06:54:00;;517
2020;4214;0;2A;2A017;Appietto;Village;NB28G42;2020-08-13 16:33:00;;120000
2020;1106;0;2A;2A254;Quenza;Col de Larone;NB66K64;2020-02-04 05:30:00;;31392900
2018;2779;0;2A;2A247;Porto-Vecchio;Murtone;NB84A15;2018-07-22 13:47:00;;50
2017;5922;0;2B;2B112;Feliceto;e prove;NC44A65;2017-08-19 12:52:00;;300
2013;3813;0;2A;2A247;Porto-Vecchio;ceccia;NB64K31;2013-07-31 14:36:00;3;2
2016;5906;0;2A;2A310;Santa-Maria-Figaniella;SORTIE VILLAGE;NB44H81;2016-08-15 13:30:00;3;200
2019;1050;0;2A;2A254;Quenza;Bocca di Laronu;NB66K65;2019-03-10 17:14:00;;5000
2016;2893;0;2A;2A348;Vico;SAGONE;NB28D91;2016-05-26 22:38:00;3;20
2018;4196;0;2A;2A004;Ajaccio;Stiletto Derrière Magic Stock au niveau du col;NB28H14;2018-09-23 15:13:00;;1500
2012;5365;0;2B;2B205;Patrimonio;;NC66H53;2012-07-04 14:44:00;;3000
2013;1902;0;2A;2A247;Porto-Vecchio;ARCA;NB64H12;2013-06-17 16:19:00;3;100
2014;4327;0;2B;2B087;Cervione;;NC82F41;2014-08-05 22:50:00;;4
2017;4879;0;2A;2A004;Ajaccio;Quartier Pietralba;NB28G02;2017-08-04 11:57:00;3;50000
2014;5338;0;2B;2B361;Zilia;;NC24L32;2014-09-14 21:13:00;;3
2015;4546;0;2A;2A362;Zonza;Centre Village - Proximité Cimetière;NB66E13;2015-07-13 22:36:00;3;40
2019;6180;0;2B;2B286;Sorbo-Ocagnano;SORBO OCAGNANO;NC84D21;2019-09-14 22:16:00;;3000
2013;3704;0;2B;2B313;San-Nicolao;;NC82E62;2013-08-20 21:49:00;;1000
2014;4804;0;2A;2A247;Porto-Vecchio;Route de Picovaggia;NB84B21;2014-08-14 22:58:00;3;170
2018;4197;0;2A;2A004;Ajaccio;Rue André Touranjon en face de FR3;NB28G03;2018-09-23 18:01:00;;20
2013;2889;0;2B;2B049;Calenzana;;NC24G32;2013-07-27 02:32:00;;150
2012;5900;0;2B;2B049;Calenzana;;NC24G32;2012-07-15 11:49:00;;3
2015;3284;0;2B;2B207;Penta-di-Casinca;;NC84F15;2015-07-24 14:39:00;;100
2018;4207;0;2A;2A001;Afa;Stade;NB28K35;2018-09-30 17:06:00;;2500
2016;6860;0;2A;2A300;San-Gavino-di-Carbini;Ribba - Macchia di Cervi;NB84A65;2016-09-17 17:53:00;3;2547
2015;1689;0;2B;2B123;Ghisonaccia;La Gare;NB88B93;2015-06-03 14:21:00;;103518
2018;4199;0;2A;2A004;Ajaccio;Rue André Touranjon en face de FR3;NB28G03;2018-09-23 18:39:00;;50
2016;4065;0;2A;2A349;Viggianello;PELLONE;NB44F64;2016-07-10 23:54:00;3;100
2021;4647;0;2A;2A017;Appietto;Piscia Rossa;NB28H31;2021-07-21 10:45:00;;1
2013;4735;0;2A;2A065;Cargèse;rocca marina;NC00L02;2013-08-28 03:45:00;3;200
2013;3469;0;2A;2A065;Cargèse;spelunca;NC00L02;2013-07-20 17:11:00;3;10
2021;3093;0;2A;2A004;Ajaccio;La Confina 1;NB28H02;2021-06-25 15:27:00;;54000
2012;4527;0;2A;2A019;Arbori;Rte d'ARBORI;NC20H22;2012-03-03 15:12:00;3;6000
2012;9527;0;2A;2A139;Lecci;ST CYPRIEN;NB84C65;2012-07-19 15:29:00;3;620
2019;2319;0;2A;2A004;Ajaccio;Les coteaux de Timizzolo;NB28H03;2019-05-08 19:11:00;;200
2012;9520;0;2A;2A139;Lecci;pont de l'OSU;NB84C61;2012-07-15 16:44:00;3;700
2016;3439;0;2A;2A017;Appietto;LDT COL DE LISTINCONE;NB28G43;2016-07-06 12:51:00;3;1600
2015;5997;0;2A;2A004;Ajaccio;Proximité Ozone - VAZZIO;NB28K04;2015-09-10 17:42:00;3;15
2016;5888;0;2B;2B148;Lucciana;piscina saint antoine;NC84B63;2016-08-25 16:39:00;;135
2012;6272;0;2B;2B314;Santo-Pietro-di-Tenda;;NC64E94;2012-07-18 12:13:00;;25000
2021;4646;0;2A;2A271;Sarrola-Carcopino;Bruno;NB28K15;2021-07-20 17:22:00;;20
2015;4475;0;2B;2B168;Monticello;;NC44C81;2015-08-19 16:46:00;;10000
2016;3265;0;2B;2B096;Corte;TAVIGNANO;NC62A23;2016-06-27 14:08:00;;248000
2014;4329;0;2B;2B333;Vallecalle;;NC64K94;2014-08-06 15:22:00;;100
2014;2621;0;2B;2B049;Calenzana;Bartasca D151;NC24H35;2014-06-20 17:07:00;3;17857
2019;5242;0;2B;2B124;Ghisoni;;NC60C05;2019-08-10 17:52:00;;1200
2013;1791;0;2B;2B009;Aléria;;NC80K45;2013-07-02 23:32:00;;250
2012;4664;0;2A;2A271;Sarrola-Carcopino;LIMPIANU;NB48A64;2012-04-28 15:17:00;3;50
2012;4507;0;2A;2A090;Coggia;esigna;NB28E91;2012-01-19 12:15:00;3;300
2012;5357;0;2A;2A271;Sarrola-Carcopino;gare de MEZZANA;NB48A42;2012-06-29 15:39:00;3;20
2012;5360;0;2A;2A004;Ajaccio;HOPITAL DE CASTELLUCCIO;NB28E03;2012-07-01 13:11:00;3;670
2012;5183;0;2A;2A272;Sartène;san damien;NB44H43;2012-06-24 19:02:00;3;20
2012;5184;0;2A;2A300;San-Gavino-di-Carbini;pont de l'OSU;NB84A73;2012-06-25 12:24:00;3;30
2012;9596;0;2A;2A209;Peri;casteluccio;NB48A43;2012-09-03 18:10:00;3;20
2020;596;0;2A;2A288;Sotta;Cardettu;NB62K91;2020-02-05 16:31:00;;1
2012;9528;0;2A;2A104;Eccica-Suarella;plaine st jean;NB46A93;2012-07-20 13:03:00;3;30
2012;9535;0;2A;2A288;Sotta;village;NB64G03;2012-07-26 15:41:00;3;200
2020;597;0;2A;2A247;Porto-Vecchio;Camping Chiappa;NB84D35;2020-02-05 16:54:00;;1
2020;632;0;2A;2A276;Serra-di-Ferro;Centre de vacances Alba Rossa;NB24L81;2020-02-06 09:31:00;;1
2013;1309;0;2A;2A362;Zonza;ste Lucie de porto-vecchio;NB84C95;2013-05-11 16:16:00;3;20
2013;1310;0;2A;2A308;Sainte-Lucie-de-Tallano;village;NB44L85;2013-05-12 13:23:00;3;1000
2013;1312;0;2A;2A362;Zonza;pinarello;NB84D85;2013-05-16 19:37:00;3;20
2020;3368;0;2B;2B318;Taglio-Isolaccio;rico plage;NC84G01;2020-08-04 11:52:00;;1000
2013;1313;0;2A;2A247;Porto-Vecchio;SANTA GIULIA;NB82A91;2013-05-23 22:41:00;3;10
2012;5112;0;2B;2B055;Campitello;;NC64H5;2012-06-26 13:44:00;;300
2013;1314;0;2A;2A247;Porto-Vecchio;4 CHEMINS;NB64L32;2013-05-24 13:28:00;3;2
2013;966;0;2B;2B309;Santa-Maria-di-Lota;;NC86B71;2013-04-23 13:33:00;;700
2013;1691;0;2B;2B034;Belgodère;;NC46E05;2013-06-28 15:44:00;;200
2013;1518;0;2B;2B352;Ville-di-Paraso;;NC44D61;2013-06-18 12:25:00;;200
2013;1616;0;2B;2B185;Oletta;;NC66H13;2013-06-22 12:22:00;;1500
2018;3112;0;2B;2B277;Serra-di-Fiumorbo;;NB88C53;2018-08-07 17:23:00;;1500
2018;3113;0;2B;2B199;Palasca;;NC46E03;2018-08-07 17:31:00;;10
2013;5796;0;2B;2B050;Calvi;;NC24D42;2013-11-03 11:52:00;;3000
2013;5614;0;2B;2B165;Moncale;;NC24G15;2013-10-28 14:46:00;;10
2013;5634;0;2B;2B049;Calenzana;;NC24G31;2013-10-29 12:08:00;;4000
2013;5798;0;2B;2B361;Zilia;;NC24L43;2013-11-04 10:08:00;;100
2013;5668;0;2B;2B049;Calenzana;;NC24H13;2013-11-02 13:52:00;;500
2013;5673;0;2B;2B167;Montegrosso;;NC24H45;2013-11-03 15:01:00;;1000
2013;5675;0;2B;2B112;Feliceto;;NC44A62;2013-11-03 16:14:00;;1000
2013;5676;0;2B;2B167;Montegrosso;;NC24H45;2013-11-03 18:09:00;;30
2013;5466;0;2B;2B167;Montegrosso;;NC24H45;2013-10-11 16:13:00;;60000
2014;443;0;2B;2B188;Olmeta-di-Tuda;;NC64L95;2014-03-12 13:38:00;;150
2014;788;0;2B;2B171;Muracciole;;NC60D41;2014-03-20 20:35:00;;800
2014;176;0;2B;2B096;Corte;;NC62B21;2014-02-17 12:08:00;;20
2018;1362;0;2B;2B136;Lama;;NC64A72;2018-06-26 14:12:00;;30000
2018;25;0;2B;2B293;Sant'Andréa-di-Cotone;Cilio;NC82E32;2018-01-02 05:13:00;;13172400
2013;1240;0;2A;2A108;Évisa;VILLAGE;NC20H81;2013-04-24 16:05:00;3;100
2014;5746;0;2B;2B007;Albertacce;Calasima;NC42C22;2014-10-18 12:58:00;3;18820
2014;3944;0;2B;2B002;Aghione;;NC80D15;2014-07-22 11:20:00;;50
2014;4491;0;2B;2B320;Tallone;;NC80E82;2014-08-14 14:21:00;;20000
2014;4140;0;2B;2B037;Biguglia;;NC86B04;2014-07-22 13:13:00;;140500
2015;373;0;2B;2B167;Montegrosso;;NC24K45;2015-03-03 13:44:00;;150
2015;408;0;2B;2B167;Montegrosso;;NC24L45;2015-03-07 12:08:00;;3000
2015;138;0;2B;2B167;Montegrosso;;NC24L45;2015-01-11 17:24:00;;10
2015;140;0;2B;2B167;Montegrosso;;NC24K44;2015-01-12 14:15:00;;500
2015;6037;0;2B;2B298;Saint-Florent;;NC66F21;2015-10-24 18:54:00;;2
2016;52;0;2B;2B352;Ville-di-Paraso;;NC44D55;2016-01-13 10:46:00;;1000
2016;1718;0;2B;2B188;Olmeta-di-Tuda;;NC66K04;2016-04-29 20:25:00;;2000
2016;2566;0;2B;2B152;Luri;;NC88B55;2016-05-31 12:28:00;;10000
2017;1210;0;2B;2B354;Vivario;RD723;NC60C33;2017-04-16 12:01:00;;1000
2017;1956;0;2B;2B185;Oletta;muzzelo;NC66K14;2017-06-03 20:30:00;;3000
2017;3672;0;2B;2B354;Vivario;;NC60D41;2017-07-11 10:13:00;;5
2017;6725;0;2B;2B013;Alzi;village;NC62H21;2017-09-09 09:06:00;;10
2018;3281;0;2B;2B185;Oletta;;NC66G23;2018-08-16 11:25:00;;2
2019;2073;0;2B;2B305;San-Martino-di-Lota;;NC86B65;2019-05-26 06:35:00;;50
2013;1972;0;2A;2A028;Balogna;village;NC20G32;2013-06-27 19:18:00;3;30
2013;1973;0;2A;2A247;Porto-Vecchio;rond point leclerc;NB64H32;2013-06-28 05:17:00;3;500
2013;1975;0;2A;2A098;Coti-Chiavari;castagna;NB26F25;2013-06-29 12:20:00;4;200
2013;2361;0;2A;2A130;Grosseto-Prugna;village;NB46F75;2013-07-02 18:27:00;3;30
2013;2372;0;2A;2A024;Aullène;RD420;NB66B24;2013-07-06 15:53:00;3;4
2013;2359;0;2A;2A186;Olivese;PIZALI;NB46L73;2013-07-01 13:24:00;3;400
2013;1971;0;2A;2A209;Peri;comete;NB48A31;2013-06-27 01:12:00;3;30
2013;1974;0;2A;2A345;Vero;village;NB48D72;2013-06-28 13:50:00;3;200
2013;1976;0;2A;2A247;Porto-Vecchio;trinite;NB84A45;2013-06-29 14:58:00;3;20
2013;2379;0;2A;2A348;Vico;Daria;NC20F23;2013-07-10 16:00:00;3;2000
2013;539;0;2A;2A174;Murzo;hameau de MUNA;NC20K23;2013-02-18 14:26:00;3;20
2013;1308;0;2A;2A209;Peri;RN193;NB48A42;2013-05-03 18:29:00;3;500
2013;1848;0;2A;2A114;Figari;village;NB62E61;2013-06-05 17:42:00;3;400
2013;1858;0;2A;2A209;Peri;paggliagio;NB48A32;2013-06-08 12:03:00;3;1
2018;4334;0;2A;2A336;Valle-di-Mezzana;Casile;NB28L65;2018-06-03 12:05:00;;2000
2018;4336;0;2A;2A041;Bonifacio;Caneto;NB62K35;2018-06-09 23:00:00;;200
2013;1892;0;2A;2A247;Porto-Vecchio;TURRICCIOLI;NB64L33;2013-06-14 14:08:00;3;400
2013;1894;0;2A;2A247;Porto-Vecchio;palombaggia;NB84B02;2013-06-15 15:08:00;3;100
2013;1901;0;2A;2A272;Sartène;TIZZANO;NB42C81;2013-06-17 13:52:00;3;150
2012;4503;0;2A;2A065;Cargèse;MONTALBO;NC00L01;2012-01-10 13:40:00;3;4000
2012;4519;0;2A;2A006;Alata;COL DU PRUNO;NB28F11;2012-02-24 14:05:00;3;1500
2012;4671;0;2A;2A065;Cargèse;RTE DU PERO;NC00L11;2012-05-05 11:19:00;3;700
2012;4552;0;2A;2A142;Levie;PIANU;NB64C74;2012-03-17 13:31:00;3;100
2012;4534;0;2A;2A139;Lecci;GOLFO DI SOGNO;NB84B53;2012-03-10 14:33:00;3;147300
2012;4499;0;2A;2A269;Sari-Solenzara;Rte de BAVELLA;NB86C83;2012-01-05 14:47:00;3;200
2020;1540;0;2A;2A272;Sartène;En dessous héliport/fontaine;NB44H35;2020-04-16 10:46:00;;30
2012;4659;0;2A;2A247;Porto-Vecchio;RTE DE BONIFACIO;NB64H32;2012-03-31 20:28:00;3;200
2012;4512;0;2A;2A212;Piana;CALANCHE;NC20B75;2012-01-27 07:01:00;3;700
2012;4559;0;2A;2A258;Renno;aval carrefour D70-170;NC20K54;2012-03-21 11:30:00;3;3000
2012;4528;0;2A;2A330;Ucciani;STAND DE TIR;NB48F71;2012-03-03 15:14:00;3;100
2012;4558;0;2A;2A284;Sollacaro;Rte de FILITOSA;NB46D03;2012-03-21 11:18:00;3;1000
2012;4652;0;2A;2A271;Sarrola-Carcopino;MANDRIOLO;NB28K43;2012-03-28 16:39:00;3;1000
2012;4502;0;2A;2A276;Serra-di-Ferro;CUPABIA;NB24K92;2012-01-07 14:13:00;3;400
2012;4513;0;2A;2A276;Serra-di-Ferro;CUPABIA;NB24L91;2012-02-07 09:32:00;3;200
2012;4531;0;2A;2A282;Soccia;VILLAGE - micro-centrale;NC40C53;2012-03-09 14:37:00;3;13400
2012;4568;0;2A;2A330;Ucciani;PONT D'UCCIANI;NB48F75;2012-03-22 14:22:00;3;20000
2012;4655;0;2A;2A362;Zonza;STE LUCIE POVO;NB84D93;2012-03-29 16:53:00;3;500
2012;4598;0;2A;2A040;Bocognano;CORSACIA;NB48K92;2012-03-23 09:37:00;3;2000
2012;4674;0;2A;2A065;Cargèse;;NC00L14;2012-05-12 14:14:00;3;2000
2020;1545;0;2A;2A040;Bocognano;Quartier Poggiola;NB48K93;2020-04-18 11:12:00;;400
2020;1549;0;2A;2A065;Cargèse;Route du port;NC00L01;2020-05-05 16:08:00;;30
2020;1538;0;2A;2A362;Zonza;Punta di Francu. Lotissement Mangia Gatta;NB86E04;2020-04-12 14:53:00;;100
2020;1551;0;2A;2A099;Cozzano;En dessous du cimetière;NB68D11;2020-05-06 16:40:00;;100
2020;1555;0;2A;2A308;Sainte-Lucie-de-Tallano;Pont de Caldana;NB64A64;2020-05-23 19:21:00;;400
2020;1945;0;2A;2A017;Appietto;Montée du col San Bastianu;NB28G43;2020-05-26 15:11:00;;100
2020;1953;0;2A;2A348;Vico;Lotissement Collines de Trio;NB28C92;2020-06-14 17:00:00;;475
2020;2413;0;2A;2A139;Lecci;Pozzeta. Au niveau de la station d'épuration;NB84C63;2020-06-22 14:03:00;;3000
2020;2410;0;2A;2A085;Cauro;A côté de l'église;NB46D91;2020-06-19 16:00:00;;300
2020;2412;0;2A;2A363;Zoza;RD 20 1Km avant Zoza;NB64A93;2020-06-21 15:30:00;;100
2020;2415;0;2A;2A118;Fozzano;En haut du village au dessus de la paillote;NB44K71;2020-06-24 07:40:00;;200
2020;2416;0;2A;2A345;Vero;Calzatoja;NB48D75;2020-06-24 13:29:00;;1
2020;2523;0;2A;2A114;Figari;Vignola;NB62D65;2020-07-05 08:04:00;;50
2020;2525;0;2A;2A362;Zonza;Tinuta;NB84D91;2020-07-05 13:38:00;;60
2020;2519;0;2A;2A362;Zonza;Lotissement Vardiola;NB84E94;2020-07-02 10:13:00;;1
2020;1552;0;2A;2A212;Piana;RD 81 Roches Bleues;NC20B75;2020-05-08 13:35:00;;30
2020;2414;0;2A;2A212;Piana;Saliccio;NC00L62;2020-06-22 17:32:00;;215
2019;8415;0;2A;2A228;Pietrosella;En face de la supérette Vital;NB26L42;2019-12-17 17:48:00;;1
2020;418;0;2A;2A041;Bonifacio;Cala Longa;NB62L11;2020-01-04 14:58:00;;100
2020;4296;0;2A;2A272;Sartène;Vallée de l'Ortolo;NB42H92;2020-08-24 08:14:00;;100
2020;1948;0;2A;2A090;Coggia;Punta San Giuseppe;NB28E81;2020-06-10 12:41:00;;13740
2020;1554;0;2A;2A198;Ota;Village de Porto 50m après l'hotel Colombo;NC20D85;2020-05-10 18:44:00;;100
2020;5399;0;2A;2A017;Appietto;Carbinica;NB28F32;2020-10-26 13:49:00;;1
2020;6424;0;2A;2A247;Porto-Vecchio;4 Chemins;NB84A3;2020-10-28 15:10:00;;20
2020;6427;0;2A;2A247;Porto-Vecchio;Cartalavonu;NB64F52;2020-11-09 15:02:00;;50
2020;6430;0;2A;2A142;Levie;A Pargula;NB64E84;2020-11-21 16:14:00;;200
2020;6434;0;2A;2A139;Lecci;Cala Rossa;NB84C53;2020-11-26 17:08:00;;600
2021;438;0;2A;2A041;Bonifacio;Domaine de Piantarella;NB62K02;2021-02-18 22:16:00;;20
2021;851;0;2A;2A142;Levie;Village;NB64D81;2021-03-02 13:12:00;;1
2021;2057;0;2A;2A359;Zicavo;Bas du village;NB68C03;2021-03-24 15:06:00;;50
2021;2059;0;2A;2A271;Sarrola-Carcopino;U Pianu;NB48A3;2021-03-28 18:16:00;;100
2021;2063;0;2A;2A200;Palneca;Centre village;NB68D32;2021-04-02 17:06:00;;700
2021;2066;0;2A;2A288;Sotta;Borivoli;NB64F15;2021-04-06 10:54:00;;300
2021;2129;0;2A;2A345;Vero;Avant la miellerie;NB48D84;2021-04-26 13:56:00;;50
2021;2283;0;2A;2A249;Propriano;Paratella;NB44E64;2021-05-10 08:03:00;;450
2021;2284;0;2A;2A276;Serra-di-Ferro;Village Porto Pollo;NB24L82;2021-05-10 12:19:00;;200
2021;2288;0;2A;2A062;Carbuccia;Avant le pont;NB48C52;2021-05-21 18:29:00;;20
2021;2289;0;2A;2A345;Vero;Suaricchio;NB48D61;2021-05-22 16:53:00;;50
2021;2286;0;2A;2A065;Cargèse;Route du port;NC00L01;2021-05-10 13:41:00;;50
2021;2455;0;2A;2A004;Ajaccio;Chemin du Finosello;NB28G05;2021-06-01 13:57:00;;15
2021;2461;0;2A;2A130;Grosseto-Prugna;Haut des terrasses de Porticcio;NB26L84;2021-06-05 13:32:00;;400
2021;3073;0;2A;2A181;Ocana;Vignale;NB48C13;2021-06-13 11:58:00;;2000
2021;3080;0;2A;2A211;Petreto-Bicchisano;Bicchisano;NB46G35;2021-06-14 11:21:00;;100
2021;3081;0;2A;2A006;Alata;San Benedetto;NB28F33;2021-06-14 18:11:00;;1
2021;3085;0;2A;2A098;Coti-Chiavari;La pinède;NB26K24;2021-06-18 00:10:00;;1
2021;3086;0;2A;2A048;Calcatoggio;Marisgianca;NB28G54;2021-06-18 13:10:00;;100
2021;3095;0;2A;2A345;Vero;Sous le cimetière;NB48D85;2021-06-26 09:17:00;;1
2021;2373;0;2A;2A266;Salice;Village;NC40B13;2021-05-27 16:03:00;;200
2021;5738;0;2A;2A139;Lecci;Pozzeta;NB84C51;2021-07-29 12:15:00;;10
2021;6458;0;2A;2A006;Alata;Bocca di Carbinica;NB28F35;2021-10-10 12:48:00;;157305
2021;6981;0;2A;2A247;Porto-Vecchio;Araghiu;NB64L51;2021-08-21 16:11:00;;10
2020;448;0;2A;2A142;Levie;Cinicia;NB64D81;2020-01-16 17:44:00;;50
2021;6995;0;2A;2A362;Zonza;Ferrulajolu;NB84C65;2021-09-28 11:49:00;;1
2021;7313;0;2A;2A119;Frasseto;Penta Rossa;NB46K85;2021-10-09 15:37:00;;50
2020;556;0;2A;2A348;Vico;Sagone;NC20D03;2020-02-04 14:35:00;;80
2021;7315;0;2A;2A272;Sartène;Dolmen de Cardiccia;NB44G04;2021-10-10 12:21:00;;2000
2021;7318;0;2A;2A200;Palneca;Perone;NB68D32;2021-12-19 13:39:00;;60
2021;7322;0;2A;2A032;Bastelicaccia;Conca;NB48A13;2021-10-12 14:48:00;;1000
2021;7323;0;2A;2A048;Calcatoggio;Masurchia;NB28G61;2021-10-12 15:51:00;;4
2021;6717;0;2A;2A103;Cuttoli-Corticchiato;Giataia;NB48A11;2021-10-14 16:00:00;;16000
2021;7326;0;2A;2A228;Pietrosella;Muroncello;NB26L42;2021-10-15 07:56:00;;1
2021;7341;0;2A;2A048;Calcatoggio;Camping "La Casa";NB28G64;2021-10-19 11:04:00;;5
2021;7340;0;2A;2A271;Sarrola-Carcopino;Pernicaggio;NB28K15;2021-10-19 14:10:00;;50
2021;7346;0;2A;2A270;Sari-d'Orcino;Acqua in sù;NB28L74;2021-10-23 23:36:00;;25
2022;1381;0;2A;2A004;Ajaccio;Stade François Coty;NB28H03;2022-01-07 15:41:00;;10
2022;1382;0;2A;2A017;Appietto;Bocca San Bastianu;NB28F41;2022-01-10 14:12:00;;100
2022;1401;0;2A;2A017;Appietto;Vitalina;NB28G44;2022-01-29 15:35:00;;50
2022;1411;0;2A;2A300;San-Gavino-di-Carbini;Orra;NB66E04;2022-02-04 17:51:00;;1
2022;1415;0;2A;2A300;San-Gavino-di-Carbini;Arraggio;NB64L51;2022-02-09 09:48:00;;20
2022;1425;0;2A;2A362;Zonza;Pinella;NB66E14;2022-02-26 17:38:00;;1
2020;593;0;2A;2A276;Serra-di-Ferro;Après le pont de Caitucoli;NB44A82;2020-02-04 18:59:00;;50
2022;5389;0;2A;2A228;Pietrosella;A Lama;NB46A53;2022-08-06 08:43:00;;1
2022;5491;0;2A;2A146;Loreto-di-Tallano;Pianella;NB44L93;2022-03-17 17:30:00;;30
2022;6608;0;2A;2A247;Porto-Vecchio;Bocca di l'Oru;NB84A05;2022-09-21 08:00:00;;1
2022;6613;0;2A;2A362;Zonza;Poggioli;NB84C83;2022-09-27 11:51:00;;10
2022;8500;0;2A;2A324;Tavera;Forcio;NB48H75;2022-03-17 19:19:00;;5
2022;8512;0;2A;2A266;Salice;Purcili;NB48C81;2022-03-23 12:50:00;;30
2018;4659;0;2A;2A142;Levie;Route d'Arcina;NB64C71;2018-10-13 13:45:00;;500
2012;4536;0;2A;2A330;Ucciani;CRUCCOLI;NB48F61;2012-03-10 17:18:00;3;3000
2019;1891;0;2A;2A209;Peri;Millela;NB48A32;2019-02-12 13:51:00;;100
2019;1894;0;2A;2A142;Levie;Village;NB64D45;2019-02-13 18:11:00;;200
2019;1896;0;2A;2A040;Bocognano;Villanova;NB48K92;2019-02-14 16:08:00;;50
2019;2023;0;2A;2A362;Zonza;Punta d'Arasu;NB84D63;2019-03-02 14:41:00;;200
2019;1897;0;2A;2A271;Sarrola-Carcopino;Caldaniccia en face de la SECA;NB28K15;2019-02-20 17:01:00;;800
2019;1874;0;2A;2A090;Coggia;Sagone Rd81;NB28E94;2019-04-06 18:24:00;;1500
2019;1898;0;2A;2A108;Évisa;Ancienne poubelle D84;NC20H71;2019-02-23 16:54:00;;10
2019;1875;0;2A;2A070;Casaglione;Village;NB28H84;2019-04-05 20:24:00;;1000
2019;1899;0;2A;2A070;Casaglione;Hameau de Tiuccia;NB28G61;2019-02-23 17:19:00;;40
2019;1900;0;2A;2A090;Coggia;RD56 route du village;NB28E82;2019-02-23 19:18:00;;40
2019;1877;0;2A;2A348;Vico;Résidence plein soleil;NC20D03;2019-01-10 15:31:00;;150
2019;1901;0;2A;2A362;Zonza;Pinarello;NB84D75;2019-02-24 01:55:00;;12400
2019;1903;0;2A;2A209;Peri;Plaine de Peri;NB48B42;2019-02-24 13:21:00;;200
2019;2030;0;2A;2A019;Arbori;Village;NC20H12;2019-03-20 10:52:00;;20
2019;1904;0;2A;2A024;Aullène;Stade;NB66A23;2019-02-24 13:37:00;;400
2019;2032;0;2A;2A348;Vico;Hameau de Chigliani;NC20K41;2019-03-23 18:24:00;;10
2019;1880;0;2A;2A362;Zonza;Olmucciu;NB84E93;2019-01-14 13:28:00;;50
2019;2033;0;2A;2A017;Appietto;Route de Lava;NB28E33;2019-03-25 19:39:00;;1
2019;2034;0;2A;2A271;Sarrola-Carcopino;Ribarotti;NB48A41;2019-03-26 09:37:00;;40
2019;2035;0;2A;2A272;Sartène;RD65 route de Foce;NB44H35;2019-03-28 03:03:00;;2
2019;2037;0;2A;2A114;Figari;Derrière l'aéroport route de Mortoli;NB62C72;2019-03-30 11:15:00;;200
2019;2038;0;2A;2A031;Bastelica;Lumbraccia;NB48L53;2019-03-30 12:49:00;;200
2019;2039;0;2A;2A026;Azilone-Ampaza;Village d'Azilone;NB46H72;2019-03-30 13:50:00;;200
2019;2159;0;2A;2A028;Balogna;Route du village;NC20G32;2019-04-18 20:11:00;;100
2019;2163;0;2A;2A312;Santa-Maria-Siché;Ancienne scierie route Grosseto;NB46G71;2019-04-21 15:35:00;;300
2019;2315;0;2A;2A300;San-Gavino-di-Carbini;RT10 au niveau du TOP Grill;NB84A52;2019-05-03 22:13:00;;30
2019;2316;0;2A;2A362;Zonza;Caramontinu;NB84D82;2019-05-04 11:30:00;;40
2019;2326;0;2A;2A247;Porto-Vecchio;1km après la ViaNotte;NB84A15;2019-05-16 12:33:00;;300
2019;2874;0;2A;2A232;Pila-Canale;Village;NB46E44;2019-06-14 08:09:00;;200
2019;2327;0;2A;2A249;Propriano;Vigna Majo;NB44E63;2019-05-19 13:40:00;;1
2019;2875;0;2A;2A032;Bastelicaccia;Chemin de Budicce après le centre équestre;NB48A14;2019-06-14 09:41:00;;1
2019;2876;0;2A;2A139;Lecci;San Ciprianu;NB84C51;2019-06-14 09:41:00;;1
2019;2330;0;2A;2A300;San-Gavino-di-Carbini;Hameau d'Arraggio D759;NB84A64;2019-05-23 13:42:00;;100
2019;2332;0;2A;2A345;Vero;3 virages après l'embranchement;NB48D74;2019-06-03 17:45:00;;100
2019;2881;0;2A;2A249;Propriano;Capu Laurosu;NB44D64;2019-06-18 22:13:00;;3
2019;2334;0;2A;2A271;Sarrola-Carcopino;Sorties Sarrola Sari;NB48A64;2019-06-06 06:53:00;;10
2019;2335;0;2A;2A288;Sotta;Chera;NB62G93;2019-06-06 08:54:00;;10
2019;2336;0;2A;2A345;Vero;800m après le cimetière 30m de la route dans GM;NB48D85;2019-06-06 11:11:00;;30
2019;2337;0;2A;2A142;Levie;Ciniccia;NB64D93;2019-06-07 12:25:00;;5
2019;2341;0;2A;2A065;Cargèse;ClubMed plage de Chuini au niveau des terrains de tennis;NC00L21;2019-06-11 18:32:00;;6
2019;4636;0;2A;2A098;Coti-Chiavari;Paillote Miko;NB26G21;2019-07-27 10:28:00;;50
2019;2317;0;2A;2A362;Zonza;Route de Pinarello à côté de la Strada;NB84D94;2019-05-08 15:28:00;;40
2019;4851;0;2A;2A191;Olmiccia;RD 59 en direction de LEVIE;NB64A84;2019-08-01 12:47:00;;10
2019;4853;0;2A;2A142;Levie;Quartier le Casone;NB64D81;2019-08-02 12:00:00;;20
2019;4854;0;2A;2A269;Sari-Solenzara;Derrière le resto A Mandria;NB86C54;2019-08-03 14:51:00;;15
2019;5844;0;2A;2A362;Zonza;Village de Ste Lucie de Porto-Vecchio;NB84D91;2019-08-31 15:41:00;;100
